db_id,sample_id,bo_id,f1_q,f1_ba
apartment_rentals,1222,1267,0.011131664738059044,-0.021059753373265266
apartment_rentals,1222,1231,0.44155099987983704,0.0618383064866066
game_injury,1285,1281,0.24692554771900177,-0.03244287148118019
game_injury,1285,1282,0.2733731269836426,0.01149189006537199
game_injury,1285,1284,0.0914142057299614,0.05595957115292549
game_injury,1285,1288,0.02078605443239212,0.007791459094733
game_injury,1285,1279,0.21119827032089233,0.07845175266265869
game_injury,1285,1283,0.17002947628498077,0.01149189006537199
game_injury,1285,1280,0.15403512120246887,0.026754844933748245
game_injury,1285,1276,-0.0277376938611269,0.04872928932309151
game_injury,1285,1290,0.007880102843046188,-0.025269798934459686
game_injury,1285,1278,0.13848116993904114,-0.04602548107504845
game_injury,1286,1281,0.34955087304115295,0.048549529165029526
game_injury,1286,1282,0.36759358644485474,0.0982627272605896
game_injury,1286,1284,0.18948234617710114,0.10503248870372772
game_injury,1286,1288,0.08633609116077423,0.07735906541347504
game_injury,1286,1279,0.21930263936519623,0.054675474762916565
game_injury,1286,1283,0.28875863552093506,0.0982627272605896
game_injury,1286,1280,0.22361545264720917,0.0996294617652893
game_injury,1286,1276,0.06522336602210999,0.08144374191761017
game_injury,1286,1290,0.11169347167015076,-0.003963890019804239
game_injury,1286,1278,0.24899789690971375,0.02143128030002117
game_injury,1277,1281,0.2535780668258667,-0.007511402014642954
game_injury,1277,1282,0.29957422614097595,0.0332491397857666
game_injury,1277,1284,0.04458246007561684,0.02792416326701641
game_injury,1277,1288,0.021595854312181473,-0.000885730201844126
game_injury,1277,1279,0.14941787719726562,-0.009674519300460815
game_injury,1277,1283,0.148691788315773,0.0332491397857666
game_injury,1277,1280,0.09816843271255493,-0.020322352647781372
game_injury,1277,1276,0.10260732471942902,0.011378878727555275
game_injury,1277,1290,0.018798457458615303,-0.057833097875118256
game_injury,1277,1278,0.2872757017612457,0.08146174997091293
game_injury,1289,1281,0.1970866322517395,0.03613517805933952
game_injury,1289,1282,0.28218770027160645,0.038666289299726486
game_injury,1289,1284,0.03567960113286972,0.17858906090259552
game_injury,1289,1288,0.1736539751291275,0.07481700927019119
game_injury,1289,1279,0.20651498436927795,0.09109777212142944
game_injury,1289,1283,0.42067205905914307,0.038666289299726486
game_injury,1289,1280,0.049067262560129166,0.1005437970161438
game_injury,1289,1276,0.2655700147151947,0.09339050203561783
game_injury,1289,1290,0.05712324008345604,0.05377032235264778
game_injury,1289,1278,0.2356441468000412,0.17221730947494507
game_injury,1274,1281,0.18500883877277374,-0.04245501384139061
game_injury,1274,1282,0.20415198802947998,-0.014512837864458561
game_injury,1274,1284,0.08751635998487473,0.04973827302455902
game_injury,1274,1288,0.043519794940948486,-0.03694780543446541
game_injury,1274,1279,0.12968036532402039,-0.0038399300538003445
game_injury,1274,1283,0.13171280920505524,-0.014512837864458561
game_injury,1274,1280,0.1589200645685196,0.03719890117645264
game_injury,1274,1276,0.132164865732193,0.10128861665725708
game_injury,1274,1290,0.10208923369646072,-0.028666863217949867
game_injury,1274,1278,0.1887534111738205,-0.005229622591286898
soccer_1,1297,1303,0.4337383508682251,0.13069747388362885
soccer_1,1297,1302,0.40243688225746155,0.24485954642295837
soccer_1,1297,1299,0.48034122586250305,0.1918792575597763
soccer_1,1297,1300,0.5136585235595703,0.2045842558145523
soccer_1,1297,1293,0.3558572828769684,0.0983852744102478
soccer_1,1297,1305,0.3123714029788971,0.14082475006580353
soccer_1,1297,1298,0.3156484067440033,0.24320322275161743
soccer_1,1297,1304,0.25335240364074707,0.0934600755572319
soccer_1,1294,1303,-0.09228263050317764,-0.1372288465499878
soccer_1,1294,1302,0.1638205349445343,-0.07114977389574051
soccer_1,1294,1299,-0.014445384033024311,-0.0757959708571434
soccer_1,1294,1300,0.050278257578611374,-0.10364879667758942
soccer_1,1294,1293,0.10054062306880951,0.01746491901576519
soccer_1,1294,1305,0.28594112396240234,-0.07547212392091751
soccer_1,1294,1298,0.309172123670578,-0.0765005350112915
soccer_1,1294,1304,0.007413222920149565,-0.0707913190126419
soccer_1,1301,1303,0.04323620721697807,0.006166914012283087
soccer_1,1301,1302,0.4686109721660614,0.07424947619438171
soccer_1,1301,1299,0.19546914100646973,0.11172561347484589
soccer_1,1301,1300,0.3111579418182373,0.07484278827905655
soccer_1,1301,1293,0.07013726234436035,0.08692728728055954
soccer_1,1301,1305,0.445265531539917,0.05076032131910324
soccer_1,1301,1298,0.42355313897132874,0.10923617333173752
soccer_1,1301,1304,0.3002092242240906,0.11366517841815948
soccer_1,1306,1303,0.0673624649643898,-0.01424584724009037
soccer_1,1306,1302,0.10079631209373474,0.05541393905878067
soccer_1,1306,1299,0.27335476875305176,0.07655562460422516
soccer_1,1306,1300,0.3335452377796173,0.06403250247240067
soccer_1,1306,1293,0.23395602405071259,0.1088215634226799
soccer_1,1306,1305,0.4031555652618408,0.08274514228105545
soccer_1,1306,1298,0.34960490465164185,0.08756332844495773
soccer_1,1306,1304,0.1705295592546463,0.014477875083684921
college_2,1367,1327,0.15968041121959686,0.14595796167850494
college_2,1367,1369,0.5196545124053955,0.11670060455799103
college_2,1367,1400,0.1778993308544159,0.1619597226381302
college_2,1367,1411,0.2559138834476471,0.09999462962150574
college_2,1367,1435,0.23847296833992004,0.23729871213436127
college_2,1367,1353,0.3202497363090515,0.05851257964968681
college_2,1367,1448,0.27523499727249146,0.06324106454849243
college_2,1367,1442,0.4616621434688568,0.1886446475982666
college_2,1367,1382,0.0850474014878273,0.1321284919977188
college_2,1367,1423,0.10423681139945984,0.03980664908885956
college_2,1473,1327,0.2310805767774582,0.11616485565900803
college_2,1473,1369,0.4034787118434906,0.046988554298877716
college_2,1473,1400,0.19498459994792938,0.0843682736158371
college_2,1473,1411,0.22095896303653717,0.06378422677516937
college_2,1473,1435,0.2719400227069855,0.16804789006710052
college_2,1473,1353,0.2765968143939972,0.024136854335665703
college_2,1473,1448,0.23604463040828705,-0.020019691437482834
college_2,1473,1442,0.24269890785217285,0.06824537366628647
college_2,1473,1382,0.06374714523553848,0.07683885842561722
college_2,1473,1423,0.09238611161708832,0.04392310604453087
college_2,1459,1327,0.3499969244003296,0.3062712252140045
college_2,1459,1369,0.4303875267505646,0.07133553922176361
college_2,1459,1400,0.4125553369522095,0.3405318260192871
college_2,1459,1411,0.31244415044784546,0.13625730574131012
college_2,1459,1435,0.2956792116165161,0.2767461836338043
college_2,1459,1353,0.38657885789871216,0.11965692788362503
college_2,1459,1448,0.46567511558532715,0.1328146755695343
college_2,1459,1442,0.3357824981212616,0.1524946242570877
college_2,1459,1382,0.140337735414505,0.1838720142841339
college_2,1459,1423,0.12861275672912598,0.056298960000276566
college_2,1374,1327,0.30844953656196594,0.16900742053985596
college_2,1374,1369,0.1767035275697708,0.17165401577949524
college_2,1374,1400,0.17397359013557434,0.14082616567611694
college_2,1374,1411,0.060381513088941574,0.23314693570137024
college_2,1374,1435,0.40646928548812866,0.3039400279521942
college_2,1374,1353,0.08817429840564728,0.11957357823848724
college_2,1374,1448,0.25413888692855835,0.058677155524492264
college_2,1374,1442,0.10482271015644073,0.0851152092218399
college_2,1374,1382,0.528565526008606,0.2147175371646881
college_2,1374,1423,0.283604234457016,0.15014928579330444
college_2,1333,1327,0.4461272656917572,0.2208470106124878
college_2,1333,1369,0.3521791100502014,0.18943502008914948
college_2,1333,1400,0.2881430685520172,0.17724952101707458
college_2,1333,1411,0.29018542170524597,0.27551472187042236
college_2,1333,1435,0.3979722261428833,0.36883988976478577
college_2,1333,1353,0.23452496528625488,0.17881260812282562
college_2,1333,1448,0.4201878607273102,0.07624661177396774
college_2,1333,1442,0.21432587504386902,0.10030753165483475
college_2,1333,1382,0.19993169605731964,0.11764001846313477
college_2,1333,1423,0.33931130170822144,0.08916492015123367
college_2,1486,1327,0.4446450471878052,0.2861272394657135
college_2,1486,1369,0.16079005599021912,0.047350190579891205
college_2,1486,1400,0.4472397267818451,0.29041674733161926
college_2,1486,1411,0.0873330682516098,0.12021421641111374
college_2,1486,1435,0.23726868629455566,0.1960098296403885
college_2,1486,1353,0.13785041868686676,0.10874845832586288
college_2,1486,1448,0.49691900610923767,0.061970390379428864
college_2,1486,1442,0.06076928600668907,0.020425476133823395
college_2,1486,1382,0.21735070645809174,0.10336556285619736
college_2,1486,1423,0.09226886183023453,-0.01595868356525898
college_2,1455,1327,0.1336802840232849,0.12102260440587997
college_2,1455,1369,0.36629852652549744,0.0654144212603569
college_2,1455,1400,0.17359110713005066,0.19697360694408417
college_2,1455,1411,0.8702624440193176,0.27401483058929443
college_2,1455,1435,0.2145232856273651,0.301407128572464
college_2,1455,1353,0.37109801173210144,0.09266510605812073
college_2,1455,1448,0.31788355112075806,0.12061293423175812
college_2,1455,1442,0.23370881378650665,0.11342679709196091
college_2,1455,1382,0.04520261287689209,0.14463606476783752
college_2,1455,1423,0.056164760142564774,-0.025038477033376694
college_2,1352,1327,0.3294920027256012,0.21836039423942566
college_2,1352,1369,0.24772298336029053,0.09334459155797958
college_2,1352,1400,0.294438898563385,0.20345696806907654
college_2,1352,1411,0.23720405995845795,0.2262193113565445
college_2,1352,1435,0.23488308489322662,0.2326662838459015
college_2,1352,1353,0.6125972270965576,0.2431880384683609
college_2,1352,1448,0.42269107699394226,0.1386895328760147
college_2,1352,1442,0.17867523431777954,0.08459359407424927
college_2,1352,1382,0.19360515475273132,0.14347416162490845
college_2,1352,1423,0.2928966283798218,0.0672777071595192
college_2,1378,1327,0.4709845781326294,0.3162575960159302
college_2,1378,1369,0.16522541642189026,0.11330495029687881
college_2,1378,1400,0.22421158850193024,0.1977851837873459
college_2,1378,1411,0.12089581787586212,0.19613061845302582
college_2,1378,1435,0.36962637305259705,0.2599448561668396
college_2,1378,1353,0.2088087797164917,0.14970818161964417
college_2,1378,1448,0.3757113516330719,0.10872161388397217
college_2,1378,1442,0.09805930405855179,0.0654059499502182
college_2,1378,1382,0.4458260238170624,0.23407328128814697
college_2,1378,1423,0.18000595271587372,0.05379575118422508
college_2,1348,1327,0.33754655718803406,0.14329123497009277
college_2,1348,1369,0.3417597711086273,0.06554333120584488
college_2,1348,1400,0.2073678821325302,0.061902228742837906
college_2,1348,1411,0.2259657382965088,0.05636782944202423
college_2,1348,1435,0.1784050613641739,0.15540821850299835
college_2,1348,1353,0.22848060727119446,0.04628434777259827
college_2,1348,1448,0.22791554033756256,-0.028605766594409943
college_2,1348,1442,0.5011018514633179,0.1292053610086441
college_2,1348,1382,0.06797520071268082,0.03691602125763893
college_2,1348,1423,0.3016659915447235,0.08764808624982834
college_2,1407,1327,0.2249256819486618,0.11822167783975601
college_2,1407,1369,0.3448795974254608,0.07476862519979477
college_2,1407,1400,0.15672020614147186,0.08396673202514648
college_2,1407,1411,0.32611435651779175,0.08039166778326035
college_2,1407,1435,0.1418301910161972,0.15131013095378876
college_2,1407,1353,0.28916338086128235,0.010057346895337105
college_2,1407,1448,0.2611396014690399,-0.004139764700084925
college_2,1407,1442,0.20407110452651978,0.05615169182419777
college_2,1407,1382,0.007873745635151863,0.05670756846666336
college_2,1407,1423,0.0903017520904541,0.012190444394946098
college_2,1427,1327,0.19849468767642975,0.1907014548778534
college_2,1427,1369,0.7909404635429382,0.2576397657394409
college_2,1427,1400,0.1459968090057373,0.14973890781402588
college_2,1427,1411,0.4334201514720917,0.21119050681591034
college_2,1427,1435,0.35252097249031067,0.3239639401435852
college_2,1427,1353,0.3722468316555023,0.11516223102807999
college_2,1427,1448,0.28449881076812744,0.06283245980739594
college_2,1427,1442,0.32996663451194763,0.15147611498832703
college_2,1427,1382,0.09486636519432068,0.14340953528881073
college_2,1427,1423,0.19488713145256042,0.10127554833889008
college_2,1438,1327,0.3974311649799347,0.2401169389486313
college_2,1438,1369,0.34292203187942505,0.18909986317157745
college_2,1438,1400,0.3258042633533478,0.21875417232513428
college_2,1438,1411,0.2640489637851715,0.25276824831962585
college_2,1438,1435,0.4714885354042053,0.4687621295452118
college_2,1438,1353,0.19580252468585968,0.17314718663692474
college_2,1438,1448,0.4521472454071045,0.13623328506946564
college_2,1438,1442,0.29652854800224304,0.17326338589191437
college_2,1438,1382,0.19482214748859406,0.1750909984111786
college_2,1438,1423,0.2667326331138611,0.12392064929008484
college_2,1408,1327,0.3568422794342041,0.2236437052488327
college_2,1408,1369,0.3874190151691437,0.10042301565408707
college_2,1408,1400,0.22239527106285095,0.1534382849931717
college_2,1408,1411,0.43628180027008057,0.24876481294631958
college_2,1408,1435,0.23508967459201813,0.27003681659698486
college_2,1408,1353,0.30086749792099,0.1298890858888626
college_2,1408,1448,0.33868443965911865,0.0878257304430008
college_2,1408,1442,0.2650876045227051,0.04772913455963135
college_2,1408,1382,0.07508611679077148,0.08991680294275284
college_2,1408,1423,0.17494513094425201,0.021150516346096992
college_2,1397,1327,0.23900625109672546,0.1896228939294815
college_2,1397,1369,0.47382256388664246,0.10976415127515793
college_2,1397,1400,0.18507911264896393,0.15911252796649933
college_2,1397,1411,0.4317719340324402,0.1475694328546524
college_2,1397,1435,0.22892630100250244,0.2531415522098541
college_2,1397,1353,0.4043460786342621,0.10662807524204254
college_2,1397,1448,0.2667608857154846,0.04817800223827362
college_2,1397,1442,0.31695014238357544,0.13314947485923767
college_2,1397,1382,0.01872570626437664,0.09917034953832626
college_2,1397,1423,0.1987687349319458,0.109837606549263
college_2,1443,1327,0.12988555431365967,0.07710479199886322
college_2,1443,1369,0.42394834756851196,0.030592655763030052
college_2,1443,1400,0.13637949526309967,0.07888225466012955
college_2,1443,1411,0.24607901275157928,0.029311737045645714
college_2,1443,1435,0.20674419403076172,0.16616836190223694
college_2,1443,1353,0.30834606289863586,-0.007077719084918499
college_2,1443,1448,0.21383391320705414,0.0008800796349532902
college_2,1443,1442,0.5020797848701477,0.12138176709413528
college_2,1443,1382,0.04285479336977005,0.10100149363279343
college_2,1443,1423,0.046237025409936905,-0.004073016811162233
college_2,1474,1327,0.20135952532291412,0.06118743121623993
college_2,1474,1369,0.09185072034597397,0.05861005187034607
college_2,1474,1400,0.11351261287927628,0.08377708494663239
college_2,1474,1411,0.017461033537983894,0.0956401452422142
college_2,1474,1435,0.2899653911590576,0.2626038193702698
college_2,1474,1353,0.026212386786937714,0.054264042526483536
college_2,1474,1448,0.21558065712451935,0.02004547230899334
college_2,1474,1442,0.040223028510808945,0.002218563575297594
college_2,1474,1382,0.41897547245025635,0.1974150687456131
college_2,1474,1423,0.09589371830224991,-0.01802150160074234
college_2,1338,1327,0.16340945661067963,0.13118624687194824
college_2,1338,1369,0.38503411412239075,0.06826938688755035
college_2,1338,1400,0.17923499643802643,0.1330537647008896
college_2,1338,1411,0.6121801137924194,0.12402412295341492
college_2,1338,1435,0.15445537865161896,0.21221785247325897
college_2,1338,1353,0.3546130955219269,0.06220630183815956
college_2,1338,1448,0.2304399460554123,0.03097689524292946
college_2,1338,1442,0.35011807084083557,0.08163444697856903
college_2,1338,1382,0.06941115856170654,0.10481670498847961
college_2,1338,1423,0.1318996399641037,0.026212740689516068
college_2,1355,1327,0.1547997146844864,0.07475414872169495
college_2,1355,1369,0.24433934688568115,-0.036655034869909286
college_2,1355,1400,0.08081299066543579,0.01905873790383339
college_2,1355,1411,0.13842077553272247,0.0387771837413311
college_2,1355,1435,0.09974529594182968,0.074488565325737
college_2,1355,1353,0.20806749165058136,0.00935102254152298
college_2,1355,1448,0.13540935516357422,-0.031479090452194214
college_2,1355,1442,0.0970824584364891,-0.01933032087981701
college_2,1355,1382,-0.07371867448091507,0.012132173404097557
college_2,1355,1423,0.10324124991893768,-0.013264763168990612
college_2,1362,1327,0.28299787640571594,0.10987186431884766
college_2,1362,1369,0.16850276291370392,0.06681188941001892
college_2,1362,1400,0.20962458848953247,0.10183990001678467
college_2,1362,1411,0.14967498183250427,0.09986678510904312
college_2,1362,1435,0.17138314247131348,0.16662782430648804
college_2,1362,1353,0.2699548900127411,0.08623438328504562
college_2,1362,1448,0.25227242708206177,0.00754883699119091
college_2,1362,1442,0.1467808187007904,0.04486357793211937
college_2,1362,1382,0.10412556678056717,0.05597405135631561
college_2,1362,1423,0.4307089149951935,0.1156361773610115
college_2,1421,1327,0.24776360392570496,0.14454707503318787
college_2,1421,1369,0.5127749443054199,0.08276774734258652
college_2,1421,1400,0.14085406064987183,0.08413872122764587
college_2,1421,1411,0.3091004192829132,0.08948488533496857
college_2,1421,1435,0.23742902278900146,0.17523367702960968
college_2,1421,1353,0.38076263666152954,0.06124817207455635
college_2,1421,1448,0.1950245201587677,0.001773226191289723
college_2,1421,1442,0.37354788184165955,0.07273299992084503
college_2,1421,1382,0.03721974045038223,0.07343579083681107
college_2,1421,1423,0.2375257909297943,0.11616379767656326
college_2,1363,1327,0.19666460156440735,0.13714303076267242
college_2,1363,1369,0.42037680745124817,0.09800068289041519
college_2,1363,1400,0.15896350145339966,0.11890539526939392
college_2,1363,1411,0.3430682420730591,0.1358935385942459
college_2,1363,1435,0.23385396599769592,0.21685557067394257
college_2,1363,1353,0.46716052293777466,0.09598059207201004
college_2,1363,1448,0.24105246365070343,0.020736610516905785
college_2,1363,1442,0.24849218130111694,0.10215916484594345
college_2,1363,1382,0.025227772071957588,0.09084668010473251
college_2,1363,1423,0.32561179995536804,0.13092491030693054
college_2,1406,1327,0.2917008399963379,0.13865455985069275
college_2,1406,1369,0.1762596070766449,0.10309009999036789
college_2,1406,1400,0.22333785891532898,0.11964491754770279
college_2,1406,1411,0.19886761903762817,0.1431715041399002
college_2,1406,1435,0.17422997951507568,0.17889243364334106
college_2,1406,1353,0.11130110919475555,0.05269918218255043
college_2,1406,1448,0.3306344747543335,0.03837210685014725
college_2,1406,1442,0.14883163571357727,0.08137593418359756
college_2,1406,1382,0.07043074071407318,0.07605449110269547
college_2,1406,1423,0.19418680667877197,0.023291384801268578
college_2,1449,1327,0.2304205298423767,0.23171663284301758
college_2,1449,1369,0.32462647557258606,0.059615857899188995
college_2,1449,1400,0.32452934980392456,0.2997472882270813
college_2,1449,1411,0.4998806416988373,0.1685253530740738
college_2,1449,1435,0.20211070775985718,0.2576786279678345
college_2,1449,1353,0.3680858910083771,0.13786666095256805
college_2,1449,1448,0.5320939421653748,0.19115491211414337
college_2,1449,1442,0.2024998962879181,0.13700246810913086
college_2,1449,1382,0.10938238352537155,0.19095219671726227
college_2,1449,1423,0.0670541524887085,0.03487227112054825
college_2,1467,1327,0.2951628863811493,0.20907647907733917
college_2,1467,1369,0.48628565669059753,0.0861905887722969
college_2,1467,1400,0.2659994661808014,0.22128881514072418
college_2,1467,1411,0.34197238087654114,0.15510909259319305
college_2,1467,1435,0.306064635515213,0.28516167402267456
college_2,1467,1353,0.395063579082489,0.13466984033584595
college_2,1467,1448,0.35210564732551575,0.08439264446496964
college_2,1467,1442,0.29075613617897034,0.12936675548553467
college_2,1467,1382,0.1205783262848854,0.14727595448493958
college_2,1467,1423,0.1474331170320511,0.05261407047510147
college_2,1391,1327,0.22046276926994324,0.15748092532157898
college_2,1391,1369,0.5359264612197876,0.10382608324289322
college_2,1391,1400,0.15011219680309296,0.09437759220600128
college_2,1391,1411,0.3635466992855072,0.1059955582022667
college_2,1391,1435,0.29849037528038025,0.26927223801612854
college_2,1391,1353,0.33086615800857544,0.038956236094236374
college_2,1391,1448,0.23622332513332367,0.005334864836186171
college_2,1391,1442,0.32879838347435,0.08219102770090103
college_2,1391,1382,0.05237109586596489,0.08459252864122391
college_2,1391,1423,0.08026842027902603,0.017128707841038704
college_2,1396,1327,0.3575440049171448,0.1061813235282898
college_2,1396,1369,0.1523159295320511,0.07780087739229202
college_2,1396,1400,0.24471086263656616,0.07612936198711395
college_2,1396,1411,0.12753526866436005,0.09001392126083374
college_2,1396,1435,0.14082616567611694,0.15741099417209625
college_2,1396,1353,0.11342820525169373,0.0687461569905281
college_2,1396,1448,0.23909665644168854,-0.021932771429419518
college_2,1396,1442,0.18137127161026,0.0788787230849266
college_2,1396,1382,0.06851766258478165,0.04093217849731445
college_2,1396,1423,0.4152538478374481,0.07621659338474274
college_2,1358,1327,0.7044345140457153,0.45961910486221313
college_2,1358,1369,0.2692111134529114,0.13913734257221222
college_2,1358,1400,0.45884957909584045,0.30363911390304565
college_2,1358,1411,0.17919190227985382,0.17703479528427124
college_2,1358,1435,0.23839527368545532,0.2622665464878082
college_2,1358,1353,0.2738276720046997,0.23167848587036133
college_2,1358,1448,0.5191336274147034,0.11567714065313339
college_2,1358,1442,0.21948803961277008,0.11836541444063187
college_2,1358,1382,0.22228296101093292,0.13956819474697113
college_2,1358,1423,0.20224879682064056,0.07866859436035156
college_2,1419,1327,0.11995816975831985,0.018320629373192787
college_2,1419,1369,0.3271964490413666,-0.02664465829730034
college_2,1419,1400,0.07819182425737381,0.004365434870123863
college_2,1419,1411,0.2286190390586853,-0.03260956332087517
college_2,1419,1435,0.09843295067548752,0.05247845500707626
college_2,1419,1353,0.28724780678749084,-0.053293198347091675
college_2,1419,1448,0.12172751128673553,-0.08757428079843521
college_2,1419,1442,0.3900705575942993,-0.011478116735816002
college_2,1419,1382,-0.03342536836862564,-0.013151044957339764
college_2,1419,1423,0.13224750757217407,0.03540130704641342
college_2,1430,1327,0.375961035490036,0.14342331886291504
college_2,1430,1369,0.3104780912399292,0.14957186579704285
college_2,1430,1400,0.24317143857479095,0.1373005360364914
college_2,1430,1411,0.13651546835899353,0.13602209091186523
college_2,1430,1435,0.2969852089881897,0.24405398964881897
college_2,1430,1353,0.14788587391376495,0.12884655594825745
college_2,1430,1448,0.3286129832267761,0.05075961723923683
college_2,1430,1442,0.2916323244571686,0.15656094253063202
college_2,1430,1382,0.21580280363559723,0.11482849717140198
college_2,1430,1423,0.3442343771457672,0.1011088564991951
college_2,1350,1327,0.026091959327459335,0.0010326455812901258
college_2,1350,1369,0.2656071186065674,0.01869533583521843
college_2,1350,1400,0.09006407111883163,0.051188353449106216
college_2,1350,1411,0.4347649812698364,0.029568837955594063
college_2,1350,1435,0.15832532942295074,0.16137276589870453
college_2,1350,1353,0.18423965573310852,-0.0331604965031147
college_2,1350,1448,0.1626233160495758,-0.013355526141822338
college_2,1350,1442,0.314929723739624,0.09111331403255463
college_2,1350,1382,0.01287663821130991,0.06988050788640976
college_2,1350,1423,0.08201304078102112,-0.026994287967681885
college_2,1475,1327,0.2999870777130127,0.1561254858970642
college_2,1475,1369,0.21915465593338013,0.18239861726760864
college_2,1475,1400,0.19387108087539673,0.17383620142936707
college_2,1475,1411,0.09539716690778732,0.20813670754432678
college_2,1475,1435,0.3807474374771118,0.34864750504493713
college_2,1475,1353,0.13927330076694489,0.12234201282262802
college_2,1475,1448,0.26435762643814087,0.13232801854610443
college_2,1475,1442,0.1642761081457138,0.08799948543310165
college_2,1475,1382,0.4659852087497711,0.25901076197624207
college_2,1475,1423,0.2537885308265686,0.0701746940612793
college_2,1325,1327,0.07160782814025879,0.06482570618391037
college_2,1325,1369,0.3112073838710785,0.0038197997491806746
college_2,1325,1400,0.08014516532421112,0.06419813632965088
college_2,1325,1411,0.5472703576087952,0.08528684824705124
college_2,1325,1435,0.10923688113689423,0.1379327028989792
college_2,1325,1353,0.2682318091392517,0.018659312278032303
college_2,1325,1448,0.19520850479602814,-0.011504250578582287
college_2,1325,1442,0.25069448351860046,0.07564270496368408
college_2,1325,1382,-0.02547322027385235,0.05173363536596298
college_2,1325,1423,0.04792337119579315,-0.05493469536304474
college_2,1343,1327,0.20919761061668396,0.08597410470247269
college_2,1343,1369,0.4178220331668854,0.04636063054203987
college_2,1343,1400,0.17452946305274963,0.06607484072446823
college_2,1343,1411,0.3152620494365692,0.05286587402224541
college_2,1343,1435,0.16709434986114502,0.14276465773582458
college_2,1343,1353,0.3524422347545624,0.025863463059067726
college_2,1343,1448,0.20332558453083038,-0.026726944372057915
college_2,1343,1442,0.35493165254592896,0.05666978284716606
college_2,1343,1382,0.03508840873837471,0.04071039333939552
college_2,1343,1423,0.2633828818798065,0.10416723787784576
insurance_and_eClaims,1542,1508,0.14868542551994324,0.16116899251937866
insurance_and_eClaims,1542,1541,0.6686574220657349,0.21489128470420837
insurance_and_eClaims,1542,1516,0.09624475985765457,0.113607257604599
insurance_and_eClaims,1542,1513,0.2084842175245285,0.066679447889328
insurance_and_eClaims,1542,1512,0.3097989857196808,0.08223199844360352
insurance_and_eClaims,1542,1546,0.21426266431808472,0.005535460542887449
insurance_and_eClaims,1542,1537,0.19780848920345306,0.091182179749012
insurance_and_eClaims,1542,1523,0.2024628072977066,0.05812127888202667
insurance_and_eClaims,1542,1515,0.204198956489563,0.1426481157541275
insurance_and_eClaims,1542,1521,0.1621285378932953,0.05005046725273132
insurance_and_eClaims,1520,1508,0.13355985283851624,0.20986615121364594
insurance_and_eClaims,1520,1541,0.20211954414844513,0.049028415232896805
insurance_and_eClaims,1520,1516,0.2570054829120636,0.1740802377462387
insurance_and_eClaims,1520,1513,0.21918749809265137,0.0962090864777565
insurance_and_eClaims,1520,1512,0.16381700336933136,0.06671547144651413
insurance_and_eClaims,1520,1546,0.3558841347694397,0.0856795683503151
insurance_and_eClaims,1520,1537,0.08265720307826996,0.08135756850242615
insurance_and_eClaims,1520,1523,0.2135351449251175,0.12150537222623825
insurance_and_eClaims,1520,1515,0.23319779336452484,0.20478132367134094
insurance_and_eClaims,1520,1521,0.4796931743621826,0.1631922572851181
insurance_and_eClaims,1509,1508,0.1256539672613144,0.07977363467216492
insurance_and_eClaims,1509,1541,0.1003333106637001,-0.05319678783416748
insurance_and_eClaims,1509,1516,-0.00263882614672184,-0.012683105655014515
insurance_and_eClaims,1509,1513,0.31508052349090576,-0.01450895331799984
insurance_and_eClaims,1509,1512,0.2674739360809326,0.03790487349033356
insurance_and_eClaims,1509,1546,0.1983053833246231,-0.0336330272257328
insurance_and_eClaims,1509,1537,0.1907438337802887,0.047411639243364334
insurance_and_eClaims,1509,1523,0.23106998205184937,0.011791018769145012
insurance_and_eClaims,1509,1515,0.0792749747633934,0.008770070970058441
insurance_and_eClaims,1509,1521,0.04970330744981766,-0.009745504707098007
insurance_and_eClaims,1536,1508,0.19075089693069458,0.1610577553510666
insurance_and_eClaims,1536,1541,0.3527166247367859,-0.005333804991096258
insurance_and_eClaims,1536,1516,0.29042381048202515,0.07013478875160217
insurance_and_eClaims,1536,1513,0.16690504550933838,0.016261694952845573
insurance_and_eClaims,1536,1512,0.14820194244384766,0.024241389706730843
insurance_and_eClaims,1536,1546,0.17530642449855804,0.013100896030664444
insurance_and_eClaims,1536,1537,0.08221010118722916,0.03801717981696129
insurance_and_eClaims,1536,1523,0.2811141014099121,0.06075480580329895
insurance_and_eClaims,1536,1515,0.0910610482096672,0.09573902934789658
insurance_and_eClaims,1536,1521,0.45571842789649963,-0.0028316525276750326
insurance_and_eClaims,1507,1508,0.8265314102172852,0.3300792872905731
insurance_and_eClaims,1507,1541,0.06970605254173279,0.024418678134679794
insurance_and_eClaims,1507,1516,-0.006146077532321215,0.07879043370485306
insurance_and_eClaims,1507,1513,0.2493365854024887,0.05801215022802353
insurance_and_eClaims,1507,1512,0.2577517330646515,0.0842718631029129
insurance_and_eClaims,1507,1546,0.2247236669063568,0.011213598772883415
insurance_and_eClaims,1507,1537,0.1488969624042511,0.10150192677974701
insurance_and_eClaims,1507,1523,0.3612779676914215,0.06295288354158401
insurance_and_eClaims,1507,1515,0.15499325096607208,0.09144669771194458
insurance_and_eClaims,1507,1521,0.19224584102630615,-0.01235678419470787
insurance_and_eClaims,1511,1508,0.02102125994861126,0.08907592296600342
insurance_and_eClaims,1511,1541,0.2217705249786377,0.045294079929590225
insurance_and_eClaims,1511,1516,0.1206662580370903,0.060614246875047684
insurance_and_eClaims,1511,1513,0.2840174436569214,0.12866361439228058
insurance_and_eClaims,1511,1512,0.4200049340724945,0.18681737780570984
