sample_id,db_id,question,gold_sql,source_tables,len_tbls,cate_len_tbls,gold_c,need_low|wrong,need_mid|wrong,need_high|wrong
train.5132,cre_Drama_Workshop_Groups,What are the phones and emails of workshop groups in which services are performed?,"SELECT T1.Store_Phone ,  T1.Store_Email_Address FROM Drama_Workshop_Groups AS T1 JOIN Services AS T2 ON T1.Workshop_Group_ID  =  T2.Workshop_Group_ID","['services', 'drama_workshop_groups']",2,2,0.1247058823529411,True,False,False
train.5166,cre_Drama_Workshop_Groups,"What is the average quantities ordered with payment method code ""MasterCard"" on invoices?",SELECT avg(Order_Quantity) FROM Invoices WHERE payment_method_code  =  'MasterCard',['invoices'],1,1,0.1425882352941176,True,False,False
train.5133,cre_Drama_Workshop_Groups,Give me all the phone numbers and email addresses of the workshop groups where services are performed.,"SELECT T1.Store_Phone ,  T1.Store_Email_Address FROM Drama_Workshop_Groups AS T1 JOIN Services AS T2 ON T1.Workshop_Group_ID  =  T2.Workshop_Group_ID","['services', 'drama_workshop_groups']",2,2,0.1247058823529411,True,False,False
train.5162,cre_Drama_Workshop_Groups,"What are the names of the workshop groups that have bookings with status code ""stop""?",SELECT T2.Store_Name FROM Bookings AS T1 JOIN Drama_Workshop_Groups AS T2 ON T1.Workshop_Group_ID  =  T2.Workshop_Group_ID WHERE T1.Status_Code  =  'stop',"['drama_workshop_groups', 'bookings']",2,2,0.1425882352941176,True,False,False
train.5956,cre_Theme_park,What are the names and ids of the tourist attractions that are visited at most once?,"SELECT T1.Name ,  T1.Tourist_Attraction_ID FROM Tourist_Attractions AS T1 JOIN VISITS AS T2 ON T1.Tourist_Attraction_ID  =  T2.Tourist_Attraction_ID GROUP BY T2.Tourist_Attraction_ID HAVING count(*)  <=  1","['visits', 'tourist_attractions']",2,2,0.2576289592760181,False,False,True
train.5951,cre_Theme_park,"Show different tourist attractions' names, ids, and the corresponding number of visits.","SELECT T1.Name ,  T2.Tourist_Attraction_ID ,   COUNT(*) FROM Tourist_Attractions AS T1 JOIN VISITS AS T2 ON T1.Tourist_Attraction_ID  =  T2.Tourist_Attraction_ID GROUP BY T2.Tourist_Attraction_ID","['visits', 'tourist_attractions']",2,2,0.2065882352941176,False,False,True
train.5965,cre_Theme_park,What are the names of tourist attraction that Alison visited but Rosalind did not visit?,SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN VISITORS AS T2 JOIN VISITS AS T3 ON T1.Tourist_Attraction_ID  =  T3.Tourist_Attraction_ID AND T2.Tourist_ID  =  T3.Tourist_ID WHERE T2.Tourist_Details  =  'Alison' EXCEPT SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN VISITORS AS T2 JOIN VISITS AS T3 ON T1.Tourist_Attraction_ID  =  T3.Tourist_Attraction_ID AND T2.Tourist_ID  =  T3.Tourist_ID WHERE T2.Tourist_Details  =  'Rosalind',"['visits', 'visitors', 'tourist_attractions']",3,3+,0.2195113122171945,False,False,True
train.5955,cre_Theme_park,Show the names and ids of tourist attractions that are visited at most once.,"SELECT T1.Name ,  T1.Tourist_Attraction_ID FROM Tourist_Attractions AS T1 JOIN VISITS AS T2 ON T1.Tourist_Attraction_ID  =  T2.Tourist_Attraction_ID GROUP BY T2.Tourist_Attraction_ID HAVING count(*)  <=  1","['visits', 'tourist_attractions']",2,2,0.2576289592760181,False,False,True
train.5945,cre_Theme_park,Show the transportation method most people choose to get to tourist attractions.,SELECT How_to_Get_There FROM Tourist_Attractions GROUP BY How_to_Get_There ORDER BY COUNT(*) DESC LIMIT 1,['tourist_attractions'],1,1,0.1679999999999999,False,True,False
train.5946,cre_Theme_park,Which transportation method is used the most often to get to tourist attractions?,SELECT How_to_Get_There FROM Tourist_Attractions GROUP BY How_to_Get_There ORDER BY COUNT(*) DESC LIMIT 1,['tourist_attractions'],1,1,0.1679999999999999,False,True,False
train.5898,cre_Theme_park,What is the average price range of five star hotels that allow pets?,SELECT avg(price_range) FROM HOTELS WHERE star_rating_code  =  '5' AND pets_allowed_yn  =  1,['hotels'],1,1,0.1635113122171945,False,True,False
train.5927,cre_Theme_park,What are the details of the markets that can be accessed by walk or bus?,SELECT T1.Market_Details FROM Street_Markets AS T1 JOIN TOURIST_ATTRACTIONS AS T2 ON T1.Market_ID  =  T2.Tourist_Attraction_ID WHERE T2.How_to_Get_There  =  'walk' OR  T2.How_to_Get_There  =  'bus',"['street_markets', 'tourist_attractions']",2,2,0.1635113122171945,False,True,False
train.5941,cre_Theme_park,Show the details of the top 3 most expensive hotels.,SELECT other_hotel_details FROM HOTELS ORDER BY price_range DESC LIMIT 3,['hotels'],1,1,0.1119999999999999,True,False,False
train.5902,cre_Theme_park,"Return the detail of the location named ""UK Gallery"".",SELECT Other_Details FROM LOCATIONS WHERE Location_Name  =  'UK Gallery',['locations'],1,1,0.1425882352941176,True,False,False
train.5888,cre_Theme_park,Tell me the price ranges for all the hotels.,SELECT price_range FROM HOTELS,['hotels'],1,1,0.0865882352941176,True,False,False
train.5922,cre_Theme_park,Which tourist attractions are related to royal family? Tell me their details and how we can get there.,"SELECT T1.Royal_Family_Details ,  T2.How_to_Get_There FROM ROYAL_FAMILY AS T1 JOIN TOURIST_ATTRACTIONS AS T2 ON T1.Royal_Family_ID  =  T2.Tourist_Attraction_ID","['royal_family', 'tourist_attractions']",2,2,0.1247058823529411,True,False,False
train.5893,cre_Theme_park,Show details of all visitors.,SELECT Tourist_Details FROM VISITORS,['visitors'],1,1,0.0865882352941176,True,False,False
train.5904,cre_Theme_park,"Find all the locations whose names contain the word ""film"".",SELECT Location_Name FROM LOCATIONS WHERE Location_Name LIKE '%film%',['locations'],1,1,0.1425882352941176,True,False,False
train.5931,cre_Theme_park,Which tourist attractions does the visitor with detail 'Vincent' visit?,SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN VISITS AS T2 ON T1.Tourist_Attraction_ID  =  T2.Tourist_Attraction_ID JOIN VISITORS AS T3 ON T2.Tourist_ID  =  T3.Tourist_ID WHERE T3.Tourist_Details  =  'Vincent',"['visits', 'visitors', 'tourist_attractions']",3,3+,0.1425882352941176,True,False,False
train.5942,cre_Theme_park,What are the details of the three most expensive hotels?,SELECT other_hotel_details FROM HOTELS ORDER BY price_range DESC LIMIT 3,['hotels'],1,1,0.1119999999999999,True,False,False
train.5921,cre_Theme_park,What are the details and ways to get to tourist attractions related to royal family?,"SELECT T1.Royal_Family_Details ,  T2.How_to_Get_There FROM ROYAL_FAMILY AS T1 JOIN TOURIST_ATTRACTIONS AS T2 ON T1.Royal_Family_ID  =  T2.Tourist_Attraction_ID","['royal_family', 'tourist_attractions']",2,2,0.1247058823529411,True,False,False
train.2363,csu_1,"What campus started in year 1956, has more than 200 full time students, and more than 400 students enrolled?",SELECT T1.campus FROM campuses AS t1 JOIN enrollments AS t2 ON t1.id  =  t2.campus WHERE t2.year  =  1956 AND totalenrollment_ay  >  400 AND FTE_AY  >  200,"['enrollments', 'campuses']",2,2,0.1948684900711876,False,False,True
train.2362,csu_1,What campus had more than 400 total enrollment but more than 200 full time enrollment in year 1956?,SELECT T1.campus FROM campuses AS t1 JOIN enrollments AS t2 ON t1.id  =  t2.campus WHERE t2.year  =  1956 AND totalenrollment_ay  >  400 AND FTE_AY  >  200,"['enrollments', 'campuses']",2,2,0.1948684900711876,False,False,True
train.2335,csu_1,"What campuses are located in Northridge, Los Angeles or in San Francisco, San Francisco?",SELECT campus FROM campuses WHERE LOCATION  =  'Northridge' AND county  =  'Los Angeles' UNION SELECT campus FROM campuses WHERE LOCATION  =  'San Francisco' AND county  =  'San Francisco',['campuses'],1,1,0.2508684900711876,False,False,True
train.2357,csu_1,how many degrees were conferred between 1998 and 2002?,"SELECT T1.campus ,  sum(T2.degrees) FROM campuses AS T1 JOIN degrees AS T2 ON T1.id  =  T2.campus WHERE T2.year  >=  1998 AND T2.year  <=  2002 GROUP BY T1.campus","['degrees', 'campuses']",2,2,0.2748235294117647,False,False,True
train.2334,csu_1,"Find the name of the campuses that is in Northridge, Los Angeles or in San Francisco, San Francisco.",SELECT campus FROM campuses WHERE LOCATION  =  'Northridge' AND county  =  'Los Angeles' UNION SELECT campus FROM campuses WHERE LOCATION  =  'San Francisco' AND county  =  'San Francisco',['campuses'],1,1,0.2508684900711876,False,False,True
train.2350,csu_1,Which campus has the most faculties in year 2003?,SELECT T1.campus FROM campuses AS T1 JOIN faculty AS T2 ON T1.id  =  T2.campus WHERE T2.year  =  2003 ORDER BY T2.faculty DESC LIMIT 1,"['faculty', 'campuses']",2,2,0.1679999999999999,False,True,False
train.2351,csu_1,What campus has the most faculties in 2003?,SELECT T1.campus FROM campuses AS T1 JOIN faculty AS T2 ON T1.id  =  T2.campus WHERE T2.year  =  2003 ORDER BY T2.faculty DESC LIMIT 1,"['faculty', 'campuses']",2,2,0.1679999999999999,False,True,False
train.2349,csu_1,What campus has the most degrees  conferrred over its entire existence?,SELECT campus FROM degrees GROUP BY campus ORDER BY sum(degrees) DESC LIMIT 1,['degrees'],1,1,0.1679999999999999,False,True,False
train.2382,csu_1,How many faculty lines are there in the university that conferred the least number of degrees in year 2001?,SELECT T2.faculty FROM campuses AS T1 JOIN faculty AS T2 ON T1.id  =  t2.campus JOIN degrees AS T3 ON T1.id  =  t3.campus AND t2.year  =  t3.year WHERE t2.year  =  2001 ORDER BY t3.degrees LIMIT 1,"['faculty', 'degrees', 'campuses']",3,3+,0.1679999999999999,False,True,False
train.2385,csu_1,How many undergraduates are there at San Jose State,SELECT sum(t1.undergraduate) FROM discipline_enrollments AS t1 JOIN campuses AS t2 ON t1.campus  =  t2.id WHERE t1.year  =  2004 AND t2.campus  =  'San Jose State University',"['discipline_enrollments', 'campuses']",2,2,0.1635113122171945,True,False,False
train.2347,csu_1,In what year was the most degrees conferred?,SELECT YEAR FROM degrees GROUP BY YEAR ORDER BY sum(degrees) DESC LIMIT 1,['degrees'],1,1,0.0559999999999999,True,False,False
train.2365,csu_1,How many campuses exist are in the county of LA?,SELECT count(*) FROM campuses WHERE county  =  'Los Angeles',['campuses'],1,1,0.1425882352941176,True,False,False
train.2387,csu_1,How many people graduated from San Francisco State University in 2004?,SELECT sum(t1.graduate) FROM discipline_enrollments AS t1 JOIN campuses AS t2 ON t1.campus  =  t2.id WHERE t1.year  =  2004 AND t2.campus  =  'San Francisco State University',"['discipline_enrollments', 'campuses']",2,2,0.1635113122171945,True,False,False
train.2376,csu_1,"How many faculty lines are there in ""San Francisco State University"" in year 2004?",SELECT faculty FROM faculty AS T1 JOIN campuses AS T2 ON T1.campus  =  T2.id WHERE T1.year  =  2004 AND T2.campus  =  'San Francisco State University',"['faculty', 'campuses']",2,2,0.1635113122171945,True,False,False
train.2369,csu_1,How many degrees were conferred at San Jose State University in 2000?,SELECT degrees FROM campuses AS T1 JOIN degrees AS T2 ON t1.id  =  t2.campus WHERE t1.campus  =  'San Jose State University' AND t2.year  =  2000,"['degrees', 'campuses']",2,2,0.1635113122171945,True,False,False
train.2327,csu_1,What campuses are located in Chico?,SELECT campus FROM campuses WHERE LOCATION  =  'Chico',['campuses'],1,1,0.1425882352941176,True,False,False
train.6980,culture_company,Show all publishers which do not have a book in 1989.,SELECT publisher FROM book_club EXCEPT SELECT publisher FROM book_club WHERE YEAR  =  1989,['book_club'],1,1,0.1985882352941176,False,False,True
train.6996,culture_company,Show the movie titles and book titles for all companies in China.,"SELECT T1.title ,  T3.book_title FROM movie AS T1 JOIN culture_company AS T2 ON T1.movie_id  =  T2.movie_id JOIN book_club AS T3 ON T3.book_club_id  =  T2.book_club_id WHERE T2.incorporated_in  =  'China'","['culture_company', 'movie', 'book_club']",3,3+,0.1807058823529412,False,True,False
train.6991,culture_company,Which directors had a movie in either 1999 or 2000?,SELECT director FROM movie WHERE YEAR  =  1999 OR YEAR  =  2000,['movie'],1,1,0.1635113122171945,True,False,False
train.6995,culture_company,What are all the company names that have a book published by Alyson?,SELECT T1.company_name FROM culture_company AS T1 JOIN book_club AS T2 ON T1.book_club_id  =  T2.book_club_id WHERE T2.publisher  =  'Alyson',"['culture_company', 'book_club']",2,2,0.1425882352941176,True,False,False
train.5772,customer_complaints,"Which city has the least number of customers whose type code is ""Good Credit Rating""?",SELECT town_city FROM customers WHERE customer_type_code  =  'Good Credit Rating' GROUP BY town_city ORDER BY count(*) LIMIT 1,['customers'],1,1,0.2239999999999999,False,False,True
train.5779,customer_complaints,Return the names of products that have had complaints filed by the customer who has filed the fewest complaints.,SELECT DISTINCT t1.product_name FROM products AS t1 JOIN complaints AS t2 ON t1.product_id  =  t2.product_id JOIN customers AS t3 GROUP BY t3.customer_id ORDER BY count(*) LIMIT 1,"['complaints', 'products', 'customers']",3,3+,0.1889230769230769,False,False,True
train.5777,customer_complaints,What are the emails of customers who have filed complaints on the product which has had the greatest number of complaints?,SELECT t1.email_address FROM customers AS t1 JOIN complaints AS t2 ON t1.customer_id  =  t2.customer_id GROUP BY t1.customer_id ORDER BY count(*) LIMIT 1,"['complaints', 'customers']",2,2,0.1679999999999999,False,True,False
train.5776,customer_complaints,Find the emails of customers who has filed a complaints of the product with the most complaints.,SELECT t1.email_address FROM customers AS t1 JOIN complaints AS t2 ON t1.customer_id  =  t2.customer_id GROUP BY t1.customer_id ORDER BY count(*) LIMIT 1,"['complaints', 'customers']",2,2,0.1679999999999999,False,True,False
train.5810,customer_complaints,What is first names of the top 5 staff who have handled the greatest number of complaints?,SELECT t1.first_name FROM staff AS t1 JOIN complaints AS t2 ON t1.staff_id  =  t2.staff_id GROUP BY t2.staff_id ORDER BY count(*) LIMIT 5,"['complaints', 'staff']",2,2,0.1679999999999999,False,True,False
train.5801,customer_complaints,Count the number of customers that have the customer type that is most common.,SELECT count(*) FROM customers GROUP BY customer_type_code ORDER BY count(*) DESC LIMIT 1,['customers'],1,1,0.1679999999999999,False,True,False
train.5802,customer_complaints,What is the last name of the staff who has handled the first ever complaint?,SELECT t1.last_name FROM staff AS t1 JOIN complaints AS t2 ON t1.staff_id  =  t2.staff_id ORDER BY t2.date_complaint_raised LIMIT 1,"['complaints', 'staff']",2,2,0.1119999999999999,True,False,False
train.5795,customer_complaints,What is the last name of the staff member in charge of the complaint on the product with the lowest price?,SELECT t1.last_name FROM staff AS t1 JOIN complaints AS t2 ON t1.staff_id  =  t2.staff_id JOIN products AS t3 ON t2.product_id  =  t3.product_id ORDER BY t3.product_price LIMIT 1,"['complaints', 'products', 'staff']",3,3+,0.1119999999999999,True,False,False
train.2857,customer_deliveries,List the state names and the number of customers living in each state.,"SELECT t2.state_province_county ,  count(*) FROM customer_addresses AS t1 JOIN addresses AS t2 ON t1.address_id  =  t2.address_id GROUP BY t2.state_province_county","['addresses', 'customer_addresses']",2,2,0.1807058823529412,False,False,True
train.2848,customer_deliveries,Find the names of customers who are not living in the state of California.,SELECT customer_name FROM customers EXCEPT SELECT t1.customer_name FROM customers AS t1 JOIN customer_addresses AS t2 ON t1.customer_id  =  t2.customer_id JOIN addresses AS t3 ON t2.address_id  =  t3.address_id WHERE t3.state_province_county  =  'California',"['addresses', 'customers', 'customer_addresses']",3,3+,0.1985882352941176,False,False,True
train.2856,customer_deliveries,Find the name of route that has the highest number of deliveries.,SELECT t1.route_name FROM Delivery_Routes AS t1 JOIN Delivery_Route_Locations AS t2 ON t1.route_id  =  t2.route_id GROUP BY t1.route_id ORDER BY count(*) DESC LIMIT 1,"['delivery_route_locations', 'delivery_routes']",2,2,0.1679999999999999,False,True,False
train.2846,customer_deliveries,Show the details of all trucks in the order of their license number.,SELECT truck_details FROM trucks ORDER BY truck_licence_number,['trucks'],1,1,0.1119999999999999,True,False,False
train.6105,customers_and_addresses,Find the name and active date of the customer that use email as the contact channel.,"SELECT t1.customer_name ,  t2.active_from_date FROM customers AS t1 JOIN customer_contact_channels AS t2 ON t1.customer_id  =  t2.customer_id WHERE t2.channel_code  =  'Email'","['customer_contact_channels', 'customers']",2,2,0.1807058823529412,False,False,True
train.6131,customers_and_addresses,Find the name and ID of the product whose total order quantity is the largest.,"SELECT t2.product_details ,  t2.product_id FROM order_items AS t1 JOIN products AS t2 ON t1.product_id  =  t2.product_id GROUP BY t1.product_id ORDER BY sum(t1.order_quantity) LIMIT 1","['products', 'order_items']",2,2,0.2061176470588234,False,False,True
train.6134,customers_and_addresses,"What are all the addresses in East Julianaside, Texas or in Gleasonmouth, Arizona.",SELECT address_content FROM addresses WHERE city  =  'East Julianaside' AND state_province_county  =  'Texas' UNION SELECT address_content FROM addresses WHERE city  =  'Gleasonmouth' AND state_province_county  =  'Arizona',['addresses'],1,1,0.2508684900711876,False,False,True
train.6133,customers_and_addresses,"Find all the addresses in East Julianaside, Texas or in Gleasonmouth, Arizona.",SELECT address_content FROM addresses WHERE city  =  'East Julianaside' AND state_province_county  =  'Texas' UNION SELECT address_content FROM addresses WHERE city  =  'Gleasonmouth' AND state_province_county  =  'Arizona',['addresses'],1,1,0.2508684900711876,False,False,True
train.6085,customers_and_addresses,Which city has the most customers living in?,SELECT t3.city FROM customers AS t1 JOIN customer_addresses AS t2 ON t1.customer_id  =  t2.customer_id JOIN addresses AS t3 ON t2.address_id  =  t3.address_id GROUP BY t3.city ORDER BY count(*) DESC LIMIT 1,"['addresses', 'customers', 'customer_addresses']",3,3+,0.1679999999999999,False,True,False
train.6086,customers_and_addresses,Find the city where the most customers live.,SELECT t3.city FROM customers AS t1 JOIN customer_addresses AS t2 ON t1.customer_id  =  t2.customer_id JOIN addresses AS t3 ON t2.address_id  =  t3.address_id GROUP BY t3.city ORDER BY count(*) DESC LIMIT 1,"['addresses', 'customers', 'customer_addresses']",3,3+,0.1679999999999999,False,True,False
train.6075,customers_and_addresses,"Find the detail of products whose detail contains the word ""Latte"" or the word ""Americano""",SELECT product_details FROM products WHERE product_details LIKE '%Latte%' OR product_details LIKE '%Americano%',['products'],1,1,0.1635113122171945,False,True,False
train.6130,customers_and_addresses,What is the most frequently ordered product? Tell me the detail of the product,SELECT t2.product_details FROM order_items AS t1 JOIN products AS t2 ON t1.product_id  =  t2.product_id GROUP BY t1.product_id ORDER BY count(*) DESC LIMIT 1,"['products', 'order_items']",2,2,0.1679999999999999,False,True,False
train.6102,customers_and_addresses,Compute the average active time span of contact channels.,SELECT avg(active_to_date - active_from_date) FROM customer_contact_channels,['customer_contact_channels'],1,1,0.1075113122171946,True,False,False
train.6071,customers_and_addresses,What are the details of all products?,SELECT DISTINCT product_details FROM products,['products'],1,1,0.1119999999999999,True,False,False
train.6100,customers_and_addresses,"Return the the ""active to date"" of the latest contact channel used by the customer named ""Tillman Ernser"".",SELECT max(t2.active_to_date) FROM customers AS t1 JOIN customer_contact_channels AS t2 ON t1.customer_id  =  t2.customer_id WHERE t1.customer_name  =  'Tillman Ernser',"['customer_contact_channels', 'customers']",2,2,0.1425882352941176,True,False,False
train.6127,customers_and_addresses,Who made the latest order?,SELECT t1.customer_name FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id  =  t2.customer_id ORDER BY t2.order_date DESC LIMIT 1,"['customer_orders', 'customers']",2,2,0.1119999999999999,True,False,False
train.6060,customers_and_addresses,Find the average order quantity per order.,SELECT avg(order_quantity) FROM order_items,['order_items'],1,1,0.0865882352941176,True,False,False
train.1553,customers_and_invoices,"Show the id, the account name, and other account details for all accounts by the customer with first name 'Meaghan'.","SELECT T1.account_id ,  T1.date_account_opened ,  T1.account_name ,  T1.other_account_details FROM Accounts AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id WHERE T2.customer_first_name  =  'Meaghan'","['accounts', 'customers']",2,2,0.2245192697768762,False,False,True
train.1610,customers_and_invoices,Return the order ids and details for orderes with two or more invoices.,"SELECT T2.order_id ,  T2.order_details FROM Invoices AS T1 JOIN Orders AS T2 ON T1.order_id  =  T2.order_id GROUP BY T2.order_id HAVING count(*)  >  2","['orders', 'invoices']",2,2,0.2576289592760181,False,False,True
train.1589,customers_and_invoices,"Show the account name, id and the number of transactions for each account.","SELECT T2.account_name ,  T1.account_id ,  count(*) FROM Financial_transactions AS T1 JOIN Accounts AS T2 ON T1.account_id  =  T2.account_id GROUP BY T1.account_id","['accounts', 'financial_transactions']",2,2,0.2065882352941176,False,False,True
train.1570,customers_and_invoices,"What are the the full names and ids for all customers, and how many accounts does each have?","SELECT T1.customer_id ,  T2.customer_first_name ,  T2.customer_last_name ,  count(*) FROM Accounts AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id","['accounts', 'customers']",2,2,0.2245192697768762,False,False,True
train.1602,customers_and_invoices,What is the invoice number and invoice date corresponding to the invoice with the greatest number of transactions?,"SELECT T2.invoice_number ,  T2.invoice_date FROM Financial_transactions AS T1 JOIN Invoices AS T2 ON T1.invoice_number  =  T2.invoice_number GROUP BY T1.invoice_number ORDER BY count(*) DESC LIMIT 1","['invoices', 'financial_transactions']",2,2,0.2061176470588234,False,False,True
train.1621,customers_and_invoices,Show all product names and the number of customers having an order on each product.,"SELECT T2.product_name ,  count(*) FROM Order_items AS T1 JOIN Products AS T2 ON T1.product_id  =  T2.product_id JOIN Orders AS T3 ON T3.order_id  =  T1.order_id GROUP BY T2.product_name","['orders', 'products', 'order_items']",3,3+,0.1807058823529412,False,True,False
train.1599,customers_and_invoices,Show the invoice number and the number of transactions for each invoice.,"SELECT invoice_number ,  count(*) FROM Financial_transactions GROUP BY invoice_number",['financial_transactions'],1,1,0.1807058823529412,False,True,False
train.1617,customers_and_invoices,Show the order ids and the number of items in each order.,"SELECT order_id ,  count(*) FROM Order_items GROUP BY order_id",['order_items'],1,1,0.1807058823529412,False,True,False
train.1580,customers_and_invoices,Count the number of financial transactions that correspond to each account id.,"SELECT count(*) ,  account_id FROM Financial_transactions",['financial_transactions'],1,1,0.1247058823529411,True,False,False
train.1549,customers_and_invoices,How many customers have opened an account?,SELECT count(DISTINCT customer_id) FROM Accounts,['accounts'],1,1,0.1119999999999999,True,False,False
train.727,customers_card_transactions,Show the customer ids and firstname without a credit card.,"SELECT customer_id ,  customer_first_name FROM Customers EXCEPT SELECT T1.customer_id ,  T2.customer_first_name FROM Customers_cards AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id WHERE card_type_code  =  'Credit'","['customers', 'customers_cards']",2,2,0.2625882352941176,False,False,True
train.718,customers_card_transactions,Return the id and full name of the customer who has the fewest accounts.,"SELECT T1.customer_id ,  T2.customer_first_name ,  T2.customer_last_name FROM Customers_cards AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id ORDER BY count(*) ASC LIMIT 1","['customers', 'customers_cards']",2,2,0.2319999999999999,False,False,True
train.728,customers_card_transactions,What are the ids and first names of customers who do not hold a credit card?,"SELECT customer_id ,  customer_first_name FROM Customers EXCEPT SELECT T1.customer_id ,  T2.customer_first_name FROM Customers_cards AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id WHERE card_type_code  =  'Credit'","['customers', 'customers_cards']",2,2,0.2625882352941176,False,False,True
train.716,customers_card_transactions,What are the ids and full names of customers who hold two or more cards?,"SELECT T1.customer_id ,  T2.customer_first_name ,  T2.customer_last_name FROM Customers_cards AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id HAVING count(*)  >=  2","['customers', 'customers_cards']",2,2,0.2835113122171945,False,False,True
train.743,customers_card_transactions,What is the transaction type that has processed the greatest total amount in transactions?,SELECT transaction_type FROM Financial_transactions GROUP BY transaction_type ORDER BY sum(transaction_amount) DESC LIMIT 1,['financial_transactions'],1,1,0.1679999999999999,False,True,False
train.722,customers_card_transactions,Return the code of the card type that is most common.,SELECT card_type_code FROM Customers_cards GROUP BY card_type_code ORDER BY count(*) DESC LIMIT 1,['customers_cards'],1,1,0.1679999999999999,False,True,False
train.745,customers_card_transactions,Show the account id and the number of transactions for each account,"SELECT account_id ,  count(*) FROM Financial_transactions GROUP BY account_id",['financial_transactions'],1,1,0.1807058823529412,False,True,False
train.694,customers_card_transactions,"What are the ids, full names, and phones of each customer?","SELECT customer_id ,  customer_first_name ,  customer_last_name ,  customer_phone FROM Customers",['customers'],1,1,0.1685192697768762,False,True,False
train.688,customers_card_transactions,What are the full names of customers who have accounts?,"SELECT DISTINCT T1.customer_first_name ,  T1.customer_last_name FROM Customers AS T1 JOIN Accounts AS T2 ON T1.customer_id  =  T2.customer_id","['accounts', 'customers']",2,2,0.1501176470588235,True,False,False
train.729,customers_card_transactions,Show all card type codes.,SELECT DISTINCT card_type_code FROM Customers_Cards,['customers_cards'],1,1,0.1119999999999999,True,False,False
train.4762,department_store,What are the names of staff who have been assigned multiple jobs?,SELECT T1.staff_name FROM staff AS T1 JOIN staff_department_assignments AS T2 ON T1.staff_id  =  T2.staff_id GROUP BY T2.staff_id HAVING COUNT (*)  >  1,"['staff_department_assignments', 'staff']",2,2,0.2195113122171945,False,False,True
train.4792,department_store,What are the ids and names of customers with addressed that contain WY and who do not use a credit card for payment?,"SELECT customer_id ,  customer_name FROM customers WHERE customer_address LIKE '%WY%' AND payment_method_code != 'Credit Card'",['customers'],1,1,0.2188235294117647,False,False,True
train.4740,department_store,What are the ids and names of department stores with both marketing and managing departments?,"SELECT T2.dept_store_id ,  T2.store_name FROM departments AS T1 JOIN department_stores AS T2 ON T1.dept_store_id  =  T2.dept_store_id WHERE T1.department_name  =  'marketing' INTERSECT SELECT T2.dept_store_id ,  T2.store_name FROM departments AS T1 JOIN department_stores AS T2 ON T1.dept_store_id  =  T2.dept_store_id WHERE T1.department_name  =  'managing'","['departments', 'department_stores']",2,2,0.2576289592760181,False,False,True
train.4791,department_store,Find the id and name of customers whose address contains WY state and do not use credit card for payment.,"SELECT customer_id ,  customer_name FROM customers WHERE customer_address LIKE '%WY%' AND payment_method_code != 'Credit Card'",['customers'],1,1,0.2188235294117647,False,False,True
train.4758,department_store,Return the names and ids of customers who have TN in their address.,"SELECT customer_name ,  customer_id FROM customers WHERE customer_address LIKE '%TN%'",['customers'],1,1,0.1807058823529412,False,True,False
train.4756,department_store,Return the id of the staff whose Staff Department Assignment was earlier than that of any Clerical Staff.,SELECT staff_id FROM Staff_Department_Assignments WHERE date_assigned_to  <  (SELECT max(date_assigned_to) FROM Staff_Department_Assignments WHERE job_title_code  =  'Clerical Staff'),['staff_department_assignments'],1,1,0.1731764705882353,False,True,False
train.4717,department_store,What are the staff ids and genders of all staffs whose job title is Department Manager?,"SELECT T1.staff_id ,  T1.staff_gender FROM staff AS T1 JOIN staff_department_assignments AS T2 ON T1.staff_id  =  T2.staff_id WHERE T2.job_title_code  =  'Department Manager'","['staff_department_assignments', 'staff']",2,2,0.1807058823529412,False,True,False
train.4759,department_store,Return the name and gender of the staff who was assigned in 2016.,"SELECT T1.staff_name ,  T1.staff_gender FROM staff AS T1 JOIN staff_department_assignments AS T2 ON T1.staff_id  =  T2.staff_id WHERE T2.date_assigned_from LIKE '2016%'","['staff_department_assignments', 'staff']",2,2,0.1807058823529412,False,True,False
train.4794,department_store,What is the average price of clothes?,SELECT avg(product_price) FROM products WHERE product_type_code  =  'Clothes',['products'],1,1,0.1425882352941176,True,False,False
train.4750,department_store,What is the id and name of the staff who has been assigned for the least amount of time?,"SELECT T1.staff_id ,  T1.staff_name FROM staff AS T1 JOIN Staff_Department_Assignments AS T2 ON T1.staff_id  =  T2.staff_id ORDER BY date_assigned_to - date_assigned_from LIMIT 1","['staff_department_assignments', 'staff']",2,2,0.1501176470588235,True,False,False
