sample_id,db_id,question,gold_sql,source_tables,len_tbls,cate_len_tbls,gold_c,need_low|wrong,need_mid|wrong,need_high|wrong
train.5126,cre_Drama_Workshop_Groups,What are the descriptions of the service types with product price above 100?,SELECT T1.Service_Type_Description FROM Ref_Service_Types AS T1 JOIN Services AS T2 ON T1.Service_Type_Code  =  T2.Service_Type_Code WHERE T2.Product_Price  >  100,"['services', 'ref_service_types']",2,2,0.1425882352941176,True,False,False
train.5132,cre_Drama_Workshop_Groups,What are the phones and emails of workshop groups in which services are performed?,"SELECT T1.Store_Phone ,  T1.Store_Email_Address FROM Drama_Workshop_Groups AS T1 JOIN Services AS T2 ON T1.Workshop_Group_ID  =  T2.Workshop_Group_ID","['services', 'drama_workshop_groups']",2,2,0.1247058823529411,True,False,False
train.5166,cre_Drama_Workshop_Groups,"What is the average quantities ordered with payment method code ""MasterCard"" on invoices?",SELECT avg(Order_Quantity) FROM Invoices WHERE payment_method_code  =  'MasterCard',['invoices'],1,1,0.1425882352941176,True,False,False
train.5167,cre_Drama_Workshop_Groups,"Check the invoices record and compute the average quantities ordered with the payment method ""MasterCard"".",SELECT avg(Order_Quantity) FROM Invoices WHERE payment_method_code  =  'MasterCard',['invoices'],1,1,0.1425882352941176,True,False,False
train.5133,cre_Drama_Workshop_Groups,Give me all the phone numbers and email addresses of the workshop groups where services are performed.,"SELECT T1.Store_Phone ,  T1.Store_Email_Address FROM Drama_Workshop_Groups AS T1 JOIN Services AS T2 ON T1.Workshop_Group_ID  =  T2.Workshop_Group_ID","['services', 'drama_workshop_groups']",2,2,0.1247058823529411,True,False,False
train.5103,cre_Drama_Workshop_Groups,"What are the minimum, average, and maximum quantities ordered? Check all the invoices.","SELECT min(Order_Quantity) ,  avg(Order_Quantity) ,  max(Order_Quantity) FROM INVOICES",['invoices'],1,1,0.1247058823529411,True,False,False
train.5965,cre_Theme_park,What are the names of tourist attraction that Alison visited but Rosalind did not visit?,SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN VISITORS AS T2 JOIN VISITS AS T3 ON T1.Tourist_Attraction_ID  =  T3.Tourist_Attraction_ID AND T2.Tourist_ID  =  T3.Tourist_ID WHERE T2.Tourist_Details  =  'Alison' EXCEPT SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN VISITORS AS T2 JOIN VISITS AS T3 ON T1.Tourist_Attraction_ID  =  T3.Tourist_Attraction_ID AND T2.Tourist_ID  =  T3.Tourist_ID WHERE T2.Tourist_Details  =  'Rosalind',"['visits', 'visitors', 'tourist_attractions']",3,3+,0.2195113122171945,False,False,True
train.5964,cre_Theme_park,Which tourist attractions do the tourists Vincent and Marcelle visit? Tell me the names of the attractions.,SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN VISITORS AS T2 JOIN VISITS AS T3 ON T1.Tourist_Attraction_ID  =  T3.Tourist_Attraction_ID AND T2.Tourist_ID  =  T3.Tourist_ID WHERE T2.Tourist_Details  =  'Vincent' INTERSECT SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN VISITORS AS T2 JOIN VISITS AS T3 ON T1.Tourist_Attraction_ID  =  T3.Tourist_Attraction_ID AND T2.Tourist_ID  =  T3.Tourist_ID WHERE T2.Tourist_Details  =  'Marcelle',"['visits', 'visitors', 'tourist_attractions']",3,3+,0.2195113122171945,False,False,True
train.5951,cre_Theme_park,"Show different tourist attractions' names, ids, and the corresponding number of visits.","SELECT T1.Name ,  T2.Tourist_Attraction_ID ,   COUNT(*) FROM Tourist_Attractions AS T1 JOIN VISITS AS T2 ON T1.Tourist_Attraction_ID  =  T2.Tourist_Attraction_ID GROUP BY T2.Tourist_Attraction_ID","['visits', 'tourist_attractions']",2,2,0.2065882352941176,False,False,True
train.5952,cre_Theme_park,"What are the name, id and the corresponding number of visits for each  tourist attraction?","SELECT T1.Name ,  T2.Tourist_Attraction_ID ,   COUNT(*) FROM Tourist_Attractions AS T1 JOIN VISITS AS T2 ON T1.Tourist_Attraction_ID  =  T2.Tourist_Attraction_ID GROUP BY T2.Tourist_Attraction_ID","['visits', 'tourist_attractions']",2,2,0.2065882352941176,False,False,True
train.5943,cre_Theme_park,Show the details and star ratings of the 3 least expensive hotels.,"SELECT other_hotel_details ,  star_rating_code FROM HOTELS ORDER BY price_range ASC LIMIT 3",['hotels'],1,1,0.1501176470588235,False,True,False
train.5927,cre_Theme_park,What are the details of the markets that can be accessed by walk or bus?,SELECT T1.Market_Details FROM Street_Markets AS T1 JOIN TOURIST_ATTRACTIONS AS T2 ON T1.Market_ID  =  T2.Tourist_Attraction_ID WHERE T2.How_to_Get_There  =  'walk' OR  T2.How_to_Get_There  =  'bus',"['street_markets', 'tourist_attractions']",2,2,0.1635113122171945,False,True,False
train.5897,cre_Theme_park,Show the average price range of hotels that have 5 star ratings and allow pets.,SELECT avg(price_range) FROM HOTELS WHERE star_rating_code  =  '5' AND pets_allowed_yn  =  1,['hotels'],1,1,0.1635113122171945,False,True,False
train.5928,cre_Theme_park,Find the details of all the markets that are accessible by walk or bus.,SELECT T1.Market_Details FROM Street_Markets AS T1 JOIN TOURIST_ATTRACTIONS AS T2 ON T1.Market_ID  =  T2.Tourist_Attraction_ID WHERE T2.How_to_Get_There  =  'walk' OR  T2.How_to_Get_There  =  'bus',"['street_markets', 'tourist_attractions']",2,2,0.1635113122171945,False,True,False
train.5894,cre_Theme_park,What is the detail of each visitor?,SELECT Tourist_Details FROM VISITORS,['visitors'],1,1,0.0865882352941176,True,False,False
train.5893,cre_Theme_park,Show details of all visitors.,SELECT Tourist_Details FROM VISITORS,['visitors'],1,1,0.0865882352941176,True,False,False
train.5921,cre_Theme_park,What are the details and ways to get to tourist attractions related to royal family?,"SELECT T1.Royal_Family_Details ,  T2.How_to_Get_There FROM ROYAL_FAMILY AS T1 JOIN TOURIST_ATTRACTIONS AS T2 ON T1.Royal_Family_ID  =  T2.Tourist_Attraction_ID","['royal_family', 'tourist_attractions']",2,2,0.1247058823529411,True,False,False
train.5914,cre_Theme_park,Give me the star rating descriptions of the hotels that cost more than 10000.,SELECT T2.star_rating_description FROM HOTELS AS T1 JOIN Ref_Hotel_Star_Ratings AS T2 ON T1.star_rating_code  =  T2.star_rating_code WHERE T1.price_range  >  10000,"['ref_hotel_star_ratings', 'hotels']",2,2,0.1425882352941176,True,False,False
train.5902,cre_Theme_park,"Return the detail of the location named ""UK Gallery"".",SELECT Other_Details FROM LOCATIONS WHERE Location_Name  =  'UK Gallery',['locations'],1,1,0.1425882352941176,True,False,False
train.5924,cre_Theme_park,Find the details of the shops that can be reached by walk.,SELECT T1.Shop_Details FROM SHOPS AS T1 JOIN TOURIST_ATTRACTIONS AS T2 ON T1.Shop_ID  =  T2.Tourist_Attraction_ID WHERE T2.How_to_Get_There  =  'walk',"['shops', 'tourist_attractions']",2,2,0.1425882352941176,True,False,False
train.5887,cre_Theme_park,What are the price ranges of hotels?,SELECT price_range FROM HOTELS,['hotels'],1,1,0.0865882352941176,True,False,False
train.5901,cre_Theme_park,What is the detail of the location UK Gallery?,SELECT Other_Details FROM LOCATIONS WHERE Location_Name  =  'UK Gallery',['locations'],1,1,0.1425882352941176,True,False,False
train.5888,cre_Theme_park,Tell me the price ranges for all the hotels.,SELECT price_range FROM HOTELS,['hotels'],1,1,0.0865882352941176,True,False,False
train.2335,csu_1,"What campuses are located in Northridge, Los Angeles or in San Francisco, San Francisco?",SELECT campus FROM campuses WHERE LOCATION  =  'Northridge' AND county  =  'Los Angeles' UNION SELECT campus FROM campuses WHERE LOCATION  =  'San Francisco' AND county  =  'San Francisco',['campuses'],1,1,0.2508684900711876,False,False,True
train.2357,csu_1,how many degrees were conferred between 1998 and 2002?,"SELECT T1.campus ,  sum(T2.degrees) FROM campuses AS T1 JOIN degrees AS T2 ON T1.id  =  T2.campus WHERE T2.year  >=  1998 AND T2.year  <=  2002 GROUP BY T1.campus","['degrees', 'campuses']",2,2,0.2748235294117647,False,False,True
train.2378,csu_1,List the campus that have between 600 and 1000 faculty lines in year 2004.,SELECT T1.campus FROM campuses AS t1 JOIN faculty AS t2 ON t1.id  =  t2.campus WHERE t2.faculty  >=  600 AND t2.faculty  <=  1000 AND T1.year  =  2004,"['faculty', 'campuses']",2,2,0.2065882352941176,False,False,True
train.2379,csu_1,What are the campuses that had between 600 and 1000 faculty members in 2004?,SELECT T1.campus FROM campuses AS t1 JOIN faculty AS t2 ON t1.id  =  t2.campus WHERE t2.faculty  >=  600 AND t2.faculty  <=  1000 AND T1.year  =  2004,"['faculty', 'campuses']",2,2,0.2065882352941176,False,False,True
train.2358,csu_1,"For each Orange county campus, report the number of degrees granted after 2000.","SELECT T1.campus ,  sum(T2.degrees) FROM campuses AS T1 JOIN degrees AS T2 ON T1.id  =  T2.campus WHERE T1.county  =  'Orange' AND T2.year  >=  2000 GROUP BY T1.campus","['degrees', 'campuses']",2,2,0.2748235294117647,False,False,True
train.2349,csu_1,What campus has the most degrees  conferrred over its entire existence?,SELECT campus FROM degrees GROUP BY campus ORDER BY sum(degrees) DESC LIMIT 1,['degrees'],1,1,0.1679999999999999,False,True,False
train.2380,csu_1,How many faculty lines are there in the university that conferred the most number of degrees in year 2002?,SELECT T2.faculty FROM campuses AS T1 JOIN faculty AS T2 ON T1.id  =  t2.campus JOIN degrees AS T3 ON T1.id  =  t3.campus AND t2.year  =  t3.year WHERE t2.year  =  2002 ORDER BY t3.degrees DESC LIMIT 1,"['faculty', 'degrees', 'campuses']",3,3+,0.1679999999999999,False,True,False
train.2351,csu_1,What campus has the most faculties in 2003?,SELECT T1.campus FROM campuses AS T1 JOIN faculty AS T2 ON T1.id  =  T2.campus WHERE T2.year  =  2003 ORDER BY T2.faculty DESC LIMIT 1,"['faculty', 'campuses']",2,2,0.1679999999999999,False,True,False
train.2348,csu_1,Which campus has the most degrees conferred in all times?,SELECT campus FROM degrees GROUP BY campus ORDER BY sum(degrees) DESC LIMIT 1,['degrees'],1,1,0.1679999999999999,False,True,False
train.2327,csu_1,What campuses are located in Chico?,SELECT campus FROM campuses WHERE LOCATION  =  'Chico',['campuses'],1,1,0.1425882352941176,True,False,False
train.2347,csu_1,In what year was the most degrees conferred?,SELECT YEAR FROM degrees GROUP BY YEAR ORDER BY sum(degrees) DESC LIMIT 1,['degrees'],1,1,0.0559999999999999,True,False,False
train.2325,csu_1,What campuses are located in the county of Los Angeles?,SELECT campus FROM campuses WHERE county  =  'Los Angeles',['campuses'],1,1,0.1425882352941176,True,False,False
train.2369,csu_1,How many degrees were conferred at San Jose State University in 2000?,SELECT degrees FROM campuses AS T1 JOIN degrees AS T2 ON t1.id  =  t2.campus WHERE t1.campus  =  'San Jose State University' AND t2.year  =  2000,"['degrees', 'campuses']",2,2,0.1635113122171945,True,False,False
train.2365,csu_1,How many campuses exist are in the county of LA?,SELECT count(*) FROM campuses WHERE county  =  'Los Angeles',['campuses'],1,1,0.1425882352941176,True,False,False
train.2367,csu_1,What campuses are in Los Angeles county?,SELECT campus FROM campuses WHERE county  =  'Los Angeles',['campuses'],1,1,0.1425882352941176,True,False,False
train.2387,csu_1,How many people graduated from San Francisco State University in 2004?,SELECT sum(t1.graduate) FROM discipline_enrollments AS t1 JOIN campuses AS t2 ON t1.campus  =  t2.id WHERE t1.year  =  2004 AND t2.campus  =  'San Francisco State University',"['discipline_enrollments', 'campuses']",2,2,0.1635113122171945,True,False,False
train.6981,culture_company,Which publishers did not publish a book in 1989?,SELECT publisher FROM book_club EXCEPT SELECT publisher FROM book_club WHERE YEAR  =  1989,['book_club'],1,1,0.1985882352941176,False,False,True
train.6972,culture_company,What is the publisher with most number of books?,SELECT publisher FROM book_club GROUP BY publisher ORDER BY count(*) DESC LIMIT 1,['book_club'],1,1,0.1679999999999999,False,True,False
train.6995,culture_company,What are all the company names that have a book published by Alyson?,SELECT T1.company_name FROM culture_company AS T1 JOIN book_club AS T2 ON T1.book_club_id  =  T2.book_club_id WHERE T2.publisher  =  'Alyson',"['culture_company', 'book_club']",2,2,0.1425882352941176,True,False,False
train.6994,culture_company,List all company names with a book published by Alyson.,SELECT T1.company_name FROM culture_company AS T1 JOIN book_club AS T2 ON T1.book_club_id  =  T2.book_club_id WHERE T2.publisher  =  'Alyson',"['culture_company', 'book_club']",2,2,0.1425882352941176,True,False,False
train.5779,customer_complaints,Return the names of products that have had complaints filed by the customer who has filed the fewest complaints.,SELECT DISTINCT t1.product_name FROM products AS t1 JOIN complaints AS t2 ON t1.product_id  =  t2.product_id JOIN customers AS t3 GROUP BY t3.customer_id ORDER BY count(*) LIMIT 1,"['complaints', 'products', 'customers']",3,3+,0.1889230769230769,False,False,True
train.5772,customer_complaints,"Which city has the least number of customers whose type code is ""Good Credit Rating""?",SELECT town_city FROM customers WHERE customer_type_code  =  'Good Credit Rating' GROUP BY town_city ORDER BY count(*) LIMIT 1,['customers'],1,1,0.2239999999999999,False,False,True
train.5776,customer_complaints,Find the emails of customers who has filed a complaints of the product with the most complaints.,SELECT t1.email_address FROM customers AS t1 JOIN complaints AS t2 ON t1.customer_id  =  t2.customer_id GROUP BY t1.customer_id ORDER BY count(*) LIMIT 1,"['complaints', 'customers']",2,2,0.1679999999999999,False,True,False
train.5813,customer_complaints,Give the state that has the most customers.,SELECT state FROM customers GROUP BY state ORDER BY count(*) LIMIT 1,['customers'],1,1,0.1679999999999999,False,True,False
train.5800,customer_complaints,How many customers are there in the customer type with the most customers?,SELECT count(*) FROM customers GROUP BY customer_type_code ORDER BY count(*) DESC LIMIT 1,['customers'],1,1,0.1679999999999999,False,True,False
train.5812,customer_complaints,Which state has the most customers?,SELECT state FROM customers GROUP BY state ORDER BY count(*) LIMIT 1,['customers'],1,1,0.1679999999999999,False,True,False
train.5802,customer_complaints,What is the last name of the staff who has handled the first ever complaint?,SELECT t1.last_name FROM staff AS t1 JOIN complaints AS t2 ON t1.staff_id  =  t2.staff_id ORDER BY t2.date_complaint_raised LIMIT 1,"['complaints', 'staff']",2,2,0.1119999999999999,True,False,False
train.5794,customer_complaints,Find the last name of the staff member who processed the complaint of the cheapest product.,SELECT t1.last_name FROM staff AS t1 JOIN complaints AS t2 ON t1.staff_id  =  t2.staff_id JOIN products AS t3 ON t2.product_id  =  t3.product_id ORDER BY t3.product_price LIMIT 1,"['complaints', 'products', 'staff']",3,3+,0.1119999999999999,True,False,False
train.2857,customer_deliveries,List the state names and the number of customers living in each state.,"SELECT t2.state_province_county ,  count(*) FROM customer_addresses AS t1 JOIN addresses AS t2 ON t1.address_id  =  t2.address_id GROUP BY t2.state_province_county","['addresses', 'customer_addresses']",2,2,0.1807058823529412,False,False,True
train.2843,customer_deliveries,Find the name and price of the product that has been ordered the greatest number of times.,"SELECT t1.product_name ,   t1.product_price FROM products AS t1 JOIN regular_order_products AS t2 ON t1.product_id  =  t2.product_id GROUP BY t2.product_id ORDER BY count(*) DESC LIMIT 1","['regular_order_products', 'products']",2,2,0.2061176470588234,False,False,True
train.2854,customer_deliveries,Find the payment method that is used most frequently.,SELECT payment_method FROM Customers GROUP BY payment_method ORDER BY count(*) DESC LIMIT 1,['customers'],1,1,0.1679999999999999,False,True,False
train.2853,customer_deliveries,Find the name of the first 5 customers.,SELECT customer_name FROM Customers ORDER BY date_became_customer LIMIT 5,['customers'],1,1,0.1119999999999999,True,False,False
train.6106,customers_and_addresses,What are the name and active date of the customers whose contact channel code is email?,"SELECT t1.customer_name ,  t2.active_from_date FROM customers AS t1 JOIN customer_contact_channels AS t2 ON t1.customer_id  =  t2.customer_id WHERE t2.channel_code  =  'Email'","['customer_contact_channels', 'customers']",2,2,0.1807058823529412,False,False,True
train.6105,customers_and_addresses,Find the name and active date of the customer that use email as the contact channel.,"SELECT t1.customer_name ,  t2.active_from_date FROM customers AS t1 JOIN customer_contact_channels AS t2 ON t1.customer_id  =  t2.customer_id WHERE t2.channel_code  =  'Email'","['customer_contact_channels', 'customers']",2,2,0.1807058823529412,False,False,True
train.6104,customers_and_addresses,Return the channel code and contact number of the customer contact channel whose active duration was the longest.,"SELECT channel_code ,  contact_number FROM customer_contact_channels WHERE active_to_date - active_from_date  =  (SELECT active_to_date - active_from_date FROM customer_contact_channels ORDER BY (active_to_date - active_from_date) DESC LIMIT 1)",['customer_contact_channels'],1,1,0.2367058823529411,False,False,True
train.6134,customers_and_addresses,"What are all the addresses in East Julianaside, Texas or in Gleasonmouth, Arizona.",SELECT address_content FROM addresses WHERE city  =  'East Julianaside' AND state_province_county  =  'Texas' UNION SELECT address_content FROM addresses WHERE city  =  'Gleasonmouth' AND state_province_county  =  'Arizona',['addresses'],1,1,0.2508684900711876,False,False,True
train.6129,customers_and_addresses,Which product has been ordered most number of times?,SELECT t2.product_details FROM order_items AS t1 JOIN products AS t2 ON t1.product_id  =  t2.product_id GROUP BY t1.product_id ORDER BY count(*) DESC LIMIT 1,"['products', 'order_items']",2,2,0.1679999999999999,False,True,False
train.6065,customers_and_addresses,Which payment method is used by most customers?,SELECT payment_method FROM customers GROUP BY payment_method ORDER BY count(*) DESC LIMIT 1,['customers'],1,1,0.1679999999999999,False,True,False
train.6098,customers_and_addresses,"Find the contact channel code that was used by the customer named ""Tillman Ernser"".",SELECT DISTINCT channel_code FROM customers AS t1 JOIN customer_contact_channels AS t2 ON t1.customer_id  =  t2.customer_id WHERE t1.customer_name  =  'Tillman Ernser',"['customer_contact_channels', 'customers']",2,2,0.1679999999999999,False,True,False
train.6066,customers_and_addresses,Find the payment method that is used most frequently.,SELECT payment_method FROM customers GROUP BY payment_method ORDER BY count(*) DESC LIMIT 1,['customers'],1,1,0.1679999999999999,False,True,False
train.6099,customers_and_addresses,"What is the ""active to date"" of the latest contact channel used by ""Tillman Ernser""?",SELECT max(t2.active_to_date) FROM customers AS t1 JOIN customer_contact_channels AS t2 ON t1.customer_id  =  t2.customer_id WHERE t1.customer_name  =  'Tillman Ernser',"['customer_contact_channels', 'customers']",2,2,0.1425882352941176,True,False,False
train.6072,customers_and_addresses,Return the the details of all products.,SELECT DISTINCT product_details FROM products,['products'],1,1,0.1119999999999999,True,False,False
train.6059,customers_and_addresses,What is the average amount of items ordered in each order?,SELECT avg(order_quantity) FROM order_items,['order_items'],1,1,0.0865882352941176,True,False,False
train.6102,customers_and_addresses,Compute the average active time span of contact channels.,SELECT avg(active_to_date - active_from_date) FROM customer_contact_channels,['customer_contact_channels'],1,1,0.1075113122171946,True,False,False
train.6127,customers_and_addresses,Who made the latest order?,SELECT t1.customer_name FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id  =  t2.customer_id ORDER BY t2.order_date DESC LIMIT 1,"['customer_orders', 'customers']",2,2,0.1119999999999999,True,False,False
train.1590,customers_and_invoices,"Return the names and ids of each account, as well as the number of transactions.","SELECT T2.account_name ,  T1.account_id ,  count(*) FROM Financial_transactions AS T1 JOIN Accounts AS T2 ON T1.account_id  =  T2.account_id GROUP BY T1.account_id","['accounts', 'financial_transactions']",2,2,0.2065882352941176,False,False,True
train.1570,customers_and_invoices,"What are the the full names and ids for all customers, and how many accounts does each have?","SELECT T1.customer_id ,  T2.customer_first_name ,  T2.customer_last_name ,  count(*) FROM Accounts AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id","['accounts', 'customers']",2,2,0.2245192697768762,False,False,True
train.1569,customers_and_invoices,"Show id, first name and last name for all customers and the number of accounts.","SELECT T1.customer_id ,  T2.customer_first_name ,  T2.customer_last_name ,  count(*) FROM Accounts AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id","['accounts', 'customers']",2,2,0.2245192697768762,False,False,True
train.1610,customers_and_invoices,Return the order ids and details for orderes with two or more invoices.,"SELECT T2.order_id ,  T2.order_details FROM Invoices AS T1 JOIN Orders AS T2 ON T1.order_id  =  T2.order_id GROUP BY T2.order_id HAVING count(*)  >  2","['orders', 'invoices']",2,2,0.2576289592760181,False,False,True
train.1623,customers_and_invoices,Show order ids and the number of products in each order.,"SELECT order_id ,  count(DISTINCT product_id) FROM Order_items GROUP BY order_id",['order_items'],1,1,0.2061176470588234,False,False,True
train.1607,customers_and_invoices,Show the order ids and the number of invoices for each order.,"SELECT order_id ,  count(*) FROM Invoices GROUP BY order_id",['invoices'],1,1,0.1807058823529412,False,True,False
train.1621,customers_and_invoices,Show all product names and the number of customers having an order on each product.,"SELECT T2.product_name ,  count(*) FROM Order_items AS T1 JOIN Products AS T2 ON T1.product_id  =  T2.product_id JOIN Orders AS T3 ON T3.order_id  =  T1.order_id GROUP BY T2.product_name","['orders', 'products', 'order_items']",3,3+,0.1807058823529412,False,True,False
train.1622,customers_and_invoices,"What are teh names of the different products, as well as the number of customers who have ordered each product.","SELECT T2.product_name ,  count(*) FROM Order_items AS T1 JOIN Products AS T2 ON T1.product_id  =  T2.product_id JOIN Orders AS T3 ON T3.order_id  =  T1.order_id GROUP BY T2.product_name","['orders', 'products', 'order_items']",3,3+,0.1807058823529412,False,True,False
train.1549,customers_and_invoices,How many customers have opened an account?,SELECT count(DISTINCT customer_id) FROM Accounts,['accounts'],1,1,0.1119999999999999,True,False,False
train.1580,customers_and_invoices,Count the number of financial transactions that correspond to each account id.,"SELECT count(*) ,  account_id FROM Financial_transactions",['financial_transactions'],1,1,0.1247058823529411,True,False,False
train.727,customers_card_transactions,Show the customer ids and firstname without a credit card.,"SELECT customer_id ,  customer_first_name FROM Customers EXCEPT SELECT T1.customer_id ,  T2.customer_first_name FROM Customers_cards AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id WHERE card_type_code  =  'Credit'","['customers', 'customers_cards']",2,2,0.2625882352941176,False,False,True
train.716,customers_card_transactions,What are the ids and full names of customers who hold two or more cards?,"SELECT T1.customer_id ,  T2.customer_first_name ,  T2.customer_last_name FROM Customers_cards AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id HAVING count(*)  >=  2","['customers', 'customers_cards']",2,2,0.2835113122171945,False,False,True
train.682,customers_card_transactions,Give the full name and customer id of the customer with the fewest accounts.,"SELECT T2.customer_first_name ,  T2.customer_last_name ,  T1.customer_id FROM Accounts AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id ORDER BY count(*) ASC LIMIT 1","['accounts', 'customers']",2,2,0.2319999999999999,False,False,True
train.728,customers_card_transactions,What are the ids and first names of customers who do not hold a credit card?,"SELECT customer_id ,  customer_first_name FROM Customers EXCEPT SELECT T1.customer_id ,  T2.customer_first_name FROM Customers_cards AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id WHERE card_type_code  =  'Credit'","['customers', 'customers_cards']",2,2,0.2625882352941176,False,False,True
train.694,customers_card_transactions,"What are the ids, full names, and phones of each customer?","SELECT customer_id ,  customer_first_name ,  customer_last_name ,  customer_phone FROM Customers",['customers'],1,1,0.1685192697768762,False,True,False
train.722,customers_card_transactions,Return the code of the card type that is most common.,SELECT card_type_code FROM Customers_cards GROUP BY card_type_code ORDER BY count(*) DESC LIMIT 1,['customers_cards'],1,1,0.1679999999999999,False,True,False
train.677,customers_card_transactions,Show all customer ids and the number of accounts for each customer.,"SELECT customer_id ,  count(*) FROM Accounts GROUP BY customer_id",['accounts'],1,1,0.1807058823529412,False,True,False
train.745,customers_card_transactions,Show the account id and the number of transactions for each account,"SELECT account_id ,  count(*) FROM Financial_transactions GROUP BY account_id",['financial_transactions'],1,1,0.1807058823529412,False,True,False
train.707,customers_card_transactions,How many debit cards do we have?,SELECT count(*) FROM Customers_cards WHERE card_type_code  =  'Debit',['customers_cards'],1,1,0.1425882352941176,True,False,False
train.729,customers_card_transactions,Show all card type codes.,SELECT DISTINCT card_type_code FROM Customers_Cards,['customers_cards'],1,1,0.1119999999999999,True,False,False
train.4740,department_store,What are the ids and names of department stores with both marketing and managing departments?,"SELECT T2.dept_store_id ,  T2.store_name FROM departments AS T1 JOIN department_stores AS T2 ON T1.dept_store_id  =  T2.dept_store_id WHERE T1.department_name  =  'marketing' INTERSECT SELECT T2.dept_store_id ,  T2.store_name FROM departments AS T1 JOIN department_stores AS T2 ON T1.dept_store_id  =  T2.dept_store_id WHERE T1.department_name  =  'managing'","['departments', 'department_stores']",2,2,0.2576289592760181,False,False,True
train.4739,department_store,What is the id and name of the department store that has both marketing and managing department?,"SELECT T2.dept_store_id ,  T2.store_name FROM departments AS T1 JOIN department_stores AS T2 ON T1.dept_store_id  =  T2.dept_store_id WHERE T1.department_name  =  'marketing' INTERSECT SELECT T2.dept_store_id ,  T2.store_name FROM departments AS T1 JOIN department_stores AS T2 ON T1.dept_store_id  =  T2.dept_store_id WHERE T1.department_name  =  'managing'","['departments', 'department_stores']",2,2,0.2576289592760181,False,False,True
train.4791,department_store,Find the id and name of customers whose address contains WY state and do not use credit card for payment.,"SELECT customer_id ,  customer_name FROM customers WHERE customer_address LIKE '%WY%' AND payment_method_code != 'Credit Card'",['customers'],1,1,0.2188235294117647,False,False,True
train.4735,department_store,Find the name and address of the customers who have both New and Pending orders.,"SELECT T1.customer_name ,  T1.customer_address FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id  =  T2.customer_id WHERE T2.order_status_code  =  'New' INTERSECT SELECT T1.customer_name ,  T1.customer_address FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id  =  T2.customer_id WHERE T2.order_status_code  =  'Pending'","['customer_orders', 'customers']",2,2,0.2576289592760181,False,False,True
train.4756,department_store,Return the id of the staff whose Staff Department Assignment was earlier than that of any Clerical Staff.,SELECT staff_id FROM Staff_Department_Assignments WHERE date_assigned_to  <  (SELECT max(date_assigned_to) FROM Staff_Department_Assignments WHERE job_title_code  =  'Clerical Staff'),['staff_department_assignments'],1,1,0.1731764705882353,False,True,False
train.4754,department_store,What are the distinct ids of customers who made an order after any order that was Cancelled?,SELECT DISTINCT customer_id FROM Customer_Orders WHERE order_date  >  (SELECT min(order_date) FROM Customer_Orders WHERE order_status_code  =  'Cancelled'),['customer_orders'],1,1,0.1985882352941176,False,True,False
train.4717,department_store,What are the staff ids and genders of all staffs whose job title is Department Manager?,"SELECT T1.staff_id ,  T1.staff_gender FROM staff AS T1 JOIN staff_department_assignments AS T2 ON T1.staff_id  =  T2.staff_id WHERE T2.job_title_code  =  'Department Manager'","['staff_department_assignments', 'staff']",2,2,0.1807058823529412,False,True,False
train.4759,department_store,Return the name and gender of the staff who was assigned in 2016.,"SELECT T1.staff_name ,  T1.staff_gender FROM staff AS T1 JOIN staff_department_assignments AS T2 ON T1.staff_id  =  T2.staff_id WHERE T2.date_assigned_from LIKE '2016%'","['staff_department_assignments', 'staff']",2,2,0.1807058823529412,False,True,False
train.4730,department_store,Return the name and job title of the staff with the latest date assigned.,"SELECT T1.staff_name ,  T2.job_title_code FROM staff AS T1 JOIN staff_department_assignments AS T2 ON T1.staff_id  =  T2.staff_id ORDER BY T2.date_assigned_to DESC LIMIT 1","['staff_department_assignments', 'staff']",2,2,0.1501176470588235,True,False,False
train.4794,department_store,What is the average price of clothes?,SELECT avg(product_price) FROM products WHERE product_type_code  =  'Clothes',['products'],1,1,0.1425882352941176,True,False,False
train.4709,department_store,What are the ids of the top three products that were purchased in the largest amount?,SELECT product_id FROM product_suppliers ORDER BY total_amount_purchased DESC LIMIT 3,['product_suppliers'],1,1,0.1119999999999999,True,False,False
train.4729,department_store,What is the name and job title of the staff who was assigned the latest?,"SELECT T1.staff_name ,  T2.job_title_code FROM staff AS T1 JOIN staff_department_assignments AS T2 ON T1.staff_id  =  T2.staff_id ORDER BY T2.date_assigned_to DESC LIMIT 1","['staff_department_assignments', 'staff']",2,2,0.1501176470588235,True,False,False
